dataset_id,cell_type,cell_type_ontology_term_id,cell_type_ontology_depth,disease,reference,n_donors_A,n_donors_B,n_cells,cells_per_donor_by_group,median_counts_per_cell_by_group,permutation_count,confound_flags,confound_cramers_v,pooled_flag,residual_df,integer_check,frozen_universe_size,fitType,sigma_donor_estimate,envelope_min_donors_per_group,envelope_max_sigma_supported,envelope_membership,gate_status,gate_failures,dropped_thin_donors,dropped_missing_donor_cells,confound_exclusion_reasons,covariate_candidates,admitted_to_sweep,admission_blockers,census_version,role,dataset_rank,dataset_short,expected_effect,min_donors_per_group,cells_per_donor_bin_A,cells_per_donor_bin_B
2a498ace-872a-4935-984b-1afa70fd9886,CD4-positive helper T cell,CL:0000492,pending,post-COVID-19 disorder,normal,20,35,25328,"{""A"": {""max"": 2165, ""median"": 448.5, ""min"": 38, ""n_cells"": 11776, ""n_donors"": 20}, ""B"": {""max"": 1509, ""median"": 269.0, ""min"": 47, ""n_cells"": 13552, ""n_donors"": 35}}","{""A"": 3539.0, ""B"": 3305.0}",505037289962205,"[""sequencing_depth_bin:partial_confound_v=0.446"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.446, ""suspension_type"": null, ""tissue_general"": null}",unresolved,53,pending,pending,pending,pending,pending,0.5,pending,candidate,[],{},0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,4,"Yoshida 2022 Nature, PBMC",subtle,20,"[300,1000)","[100,300)"
2a498ace-872a-4935-984b-1afa70fd9886,"CD4-positive, alpha-beta cytotoxic T cell",CL:0000934,pending,post-COVID-19 disorder,normal,13,19,2978,"{""A"": {""max"": 745, ""median"": 54.0, ""min"": 11, ""n_cells"": 1687, ""n_donors"": 13}, ""B"": {""max"": 367, ""median"": 41.0, ""min"": 12, ""n_cells"": 1291, ""n_donors"": 19}}","{""A"": 3015.0, ""B"": 2679.0}",347373600,"[""sequencing_depth_bin:partial_confound_v=0.623"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.623, ""suspension_type"": null, ""tissue_general"": null}",unresolved,30,pending,pending,pending,pending,pending,0.5,pending,candidate,[],"{""AN11"": 4, ""AN3"": 6, ""AN5"": 6, ""AP1"": 5, ""AP7"": 7, ""NP16"": 3, ""NP18"": 2, ""NP20"": 7, ""NP26"": 3, ""NP27"": 4, ""NP35"": 1, ""NP37"": 1, ""NP39"": 3, ""PC11"": 7, ""PC19"": 1, ""PC27"": 2}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,4,"Yoshida 2022 Nature, PBMC",subtle,13,"[30,100)","[30,100)"
2a498ace-872a-4935-984b-1afa70fd9886,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,pending,post-COVID-19 disorder,normal,19,35,23303,"{""A"": {""max"": 3254, ""median"": 415.0, ""min"": 12, ""n_cells"": 13726, ""n_donors"": 19}, ""B"": {""max"": 1161, ""median"": 129.0, ""min"": 10, ""n_cells"": 9577, ""n_donors"": 35}}","{""A"": 2220.5, ""B"": 2452.0}",183649923622620,"[""sequencing_depth_bin:partial_confound_v=0.239"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.239, ""suspension_type"": null, ""tissue_general"": null}",unresolved,52,pending,pending,pending,pending,pending,0.5,pending,candidate,[],"{""PC26"": 5}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,4,"Yoshida 2022 Nature, PBMC",subtle,19,"[300,1000)","[100,300)"
2a498ace-872a-4935-984b-1afa70fd9886,"central memory CD8-positive, alpha-beta T cell",CL:0000907,pending,post-COVID-19 disorder,normal,20,35,8802,"{""A"": {""max"": 724, ""median"": 134.0, ""min"": 13, ""n_cells"": 3258, ""n_donors"": 20}, ""B"": {""max"": 539, ""median"": 120.0, ""min"": 17, ""n_cells"": 5544, ""n_donors"": 35}}","{""A"": 2226.5, ""B"": 2975.0}",505037289962205,"[""sequencing_depth_bin:partial_confound_v=0.446"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.446, ""suspension_type"": null, ""tissue_general"": null}",unresolved,53,pending,pending,pending,pending,pending,0.5,pending,candidate,[],{},0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,4,"Yoshida 2022 Nature, PBMC",subtle,20,"[100,300)","[100,300)"
2a498ace-872a-4935-984b-1afa70fd9886,class switched memory B cell,CL:0000972,pending,post-COVID-19 disorder,normal,15,29,2824,"{""A"": {""max"": 181, ""median"": 34.0, ""min"": 11, ""n_cells"": 782, ""n_donors"": 15}, ""B"": {""max"": 194, ""median"": 47.0, ""min"": 15, ""n_cells"": 2042, ""n_donors"": 29}}","{""A"": 3009.0, ""B"": 3673.0}",229911617056,"[""sequencing_depth_bin:partial_confound_v=0.497"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.497, ""suspension_type"": null, ""tissue_general"": null}",unresolved,42,pending,pending,pending,pending,pending,0.5,pending,candidate,[],"{""AN1"": 8, ""AP2"": 1, ""AP7"": 4, ""NP15"": 2, ""NP18"": 8, ""NP20"": 8, ""PC17"": 5, ""PC26"": 3}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,4,"Yoshida 2022 Nature, PBMC",subtle,15,"[30,100)","[30,100)"
2a498ace-872a-4935-984b-1afa70fd9886,classical monocyte,CL:0000860,pending,post-COVID-19 disorder,normal,20,35,37297,"{""A"": {""max"": 2495, ""median"": 490.0, ""min"": 21, ""n_cells"": 14197, ""n_donors"": 20}, ""B"": {""max"": 2497, ""median"": 508.0, ""min"": 33, ""n_cells"": 23100, ""n_donors"": 35}}","{""A"": 2303.0, ""B"": 3016.0}",505037289962205,"[""sequencing_depth_bin:partial_confound_v=0.263"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.263, ""suspension_type"": null, ""tissue_general"": null}",unresolved,53,pending,pending,pending,pending,pending,0.5,pending,candidate,[],{},0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,4,"Yoshida 2022 Nature, PBMC",subtle,20,"[300,1000)","[300,1000)"
2a498ace-872a-4935-984b-1afa70fd9886,conventional dendritic cell,CL:0000990,pending,post-COVID-19 disorder,normal,14,27,2338,"{""A"": {""max"": 172, ""median"": 68.5, ""min"": 13, ""n_cells"": 971, ""n_donors"": 14}, ""B"": {""max"": 387, ""median"": 30.0, ""min"": 10, ""n_cells"": 1367, ""n_donors"": 27}}","{""A"": 4161.0, ""B"": 8131.0}",35240152720,"[""sequencing_depth_bin:partial_confound_v=0.461"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.461, ""suspension_type"": null, ""tissue_general"": null}",unresolved,39,pending,pending,pending,pending,pending,0.5,pending,candidate,[],"{""AP2"": 1, ""NP13"": 5, ""NP15"": 6, ""NP16"": 3, ""NP20"": 9, ""NP30"": 4, ""NP32"": 7, ""NP35"": 7, ""NP44"": 9, ""PC17"": 7, ""PC24"": 4, ""PC27"": 8, ""PC29"": 7}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,4,"Yoshida 2022 Nature, PBMC",subtle,14,"[30,100)","[30,100)"
2a498ace-872a-4935-984b-1afa70fd9886,"effector memory CD8-positive, alpha-beta T cell",CL:0000913,pending,post-COVID-19 disorder,normal,15,28,1383,"{""A"": {""max"": 109, ""median"": 37.0, ""min"": 11, ""n_cells"": 628, ""n_donors"": 15}, ""B"": {""max"": 80, ""median"": 24.0, ""min"": 10, ""n_cells"": 755, ""n_donors"": 28}}","{""A"": 1293.0, ""B"": 1669.0}",151532656696,"[""sequencing_depth_bin:partial_confound_v=0.285"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.285, ""suspension_type"": null, ""tissue_general"": null}",unresolved,41,pending,pending,pending,pending,pending,0.5,pending,candidate,[],"{""AN1"": 6, ""AN11"": 6, ""AN3"": 7, ""AP7"": 9, ""NP21"": 2, ""NP23"": 6, ""NP36"": 8, ""NP37"": 5, ""PC11"": 2, ""PC26"": 1, ""PC27"": 2, ""PC5"": 9}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,4,"Yoshida 2022 Nature, PBMC",subtle,15,"[30,100)","[10,30)"
2a498ace-872a-4935-984b-1afa70fd9886,"effector memory CD8-positive, alpha-beta T cell, terminally differentiated",CL:0001062,pending,post-COVID-19 disorder,normal,15,24,4206,"{""A"": {""max"": 860, ""median"": 95.0, ""min"": 11, ""n_cells"": 2399, ""n_donors"": 15}, ""B"": {""max"": 207, ""median"": 62.0, ""min"": 10, ""n_cells"": 1807, ""n_donors"": 24}}","{""A"": 2346.0, ""B"": 2641.0}",25140840660,"[""sequencing_depth_bin:partial_confound_v=0.447"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.447, ""suspension_type"": null, ""tissue_general"": null}",unresolved,37,pending,pending,pending,pending,pending,0.5,pending,candidate,[],"{""AN1"": 5, ""AN11"": 6, ""AN3"": 2, ""NP15"": 2, ""NP20"": 1, ""NP22"": 3, ""NP26"": 7, ""NP36"": 1, ""PC11"": 1, ""PC26"": 2, ""PC27"": 6}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,4,"Yoshida 2022 Nature, PBMC",subtle,15,"[30,100)","[30,100)"
2a498ace-872a-4935-984b-1afa70fd9886,gamma-delta T cell,CL:0000798,pending,post-COVID-19 disorder,normal,16,32,4235,"{""A"": {""max"": 428, ""median"": 27.0, ""min"": 12, ""n_cells"": 1057, ""n_donors"": 16}, ""B"": {""max"": 310, ""median"": 77.0, ""min"": 13, ""n_cells"": 3178, ""n_donors"": 32}}","{""A"": 1762.0, ""B"": 2592.5}",2254848913647,"[""sequencing_depth_bin:partial_confound_v=0.596"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.596, ""suspension_type"": null, ""tissue_general"": null}",unresolved,46,pending,pending,pending,pending,pending,0.5,pending,candidate,[],"{""AN1"": 4, ""AP7"": 3, ""AP9"": 1, ""NP36"": 1}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,4,"Yoshida 2022 Nature, PBMC",subtle,16,"[10,30)","[30,100)"
2a498ace-872a-4935-984b-1afa70fd9886,hematopoietic precursor cell,CL:0008001,pending,post-COVID-19 disorder,normal,6,6,471,"{""A"": {""max"": 52, ""median"": 18.0, ""min"": 10, ""n_cells"": 142, ""n_donors"": 6}, ""B"": {""max"": 258, ""median"": 15.0, ""min"": 10, ""n_cells"": 329, ""n_donors"": 6}}","{""A"": 1997.0, ""B"": 10960.0}",924,"[""sequencing_depth_bin:near_confound_v=0.816"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.816, ""suspension_type"": null, ""tissue_general"": null}",unresolved,10,pending,pending,pending,pending,pending,0.2,pending,candidate,[],"{""AN1"": 2, ""AN11"": 4, ""AN12"": 9, ""AN13"": 9, ""AN14"": 4, ""AN2"": 7, ""AN3"": 1, ""AN5"": 2, ""AN6"": 3, ""AN9"": 1, ""AP5"": 9, ""AP6"": 7, ""AP9"": 3, ""NP13"": 1, ""NP19"": 5, ""NP20"": 1, ""NP21"": 4, ""NP23"": 1, ""NP24"": 1, ""NP26"": 1, ""NP28"": 4, ""NP30"": 5, ""NP31"": 1, ""NP32"": 7, ""NP35"": 2, ""NP37"": 2, ""NP38"": 2, ""NP39"": 6, ""NP41"": 2, ""PC10"": 2, ""PC11"": 3, ""PC17"": 5, ""PC19"": 3, ""PC24"": 9, ""PC27"": 4, ""PC5"": 1, ""PC6"": 7}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,4,"Yoshida 2022 Nature, PBMC",subtle,6,"[10,30)","[10,30)"
2a498ace-872a-4935-984b-1afa70fd9886,mature NK T cell,CL:0000814,pending,post-COVID-19 disorder,normal,6,10,331,"{""A"": {""max"": 61, ""median"": 31.0, ""min"": 11, ""n_cells"": 184, ""n_donors"": 6}, ""B"": {""max"": 24, ""median"": 13.0, ""min"": 10, ""n_cells"": 147, ""n_donors"": 10}}","{""A"": 2230.0, ""B"": 2559.0}",8008,"[""sequencing_depth_bin:partial_confound_v=0.258"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.258, ""suspension_type"": null, ""tissue_general"": null}",unresolved,14,pending,pending,pending,pending,pending,0.2,pending,candidate,[],"{""AN11"": 2, ""AN12"": 2, ""AN13"": 8, ""AN2"": 4, ""AN9"": 7, ""AP1"": 2, ""AP2"": 1, ""AP9"": 6, ""NP15"": 5, ""NP16"": 5, ""NP17"": 1, ""NP21"": 8, ""NP22"": 1, ""NP23"": 2, ""NP27"": 1, ""NP30"": 4, ""NP32"": 9, ""NP35"": 1, ""NP36"": 7, ""NP39"": 3, ""NP44"": 3, ""PC11"": 9, ""PC17"": 5, ""PC18"": 5, ""PC19"": 9, ""PC2"": 8, ""PC26"": 1, ""PC27"": 1, ""PC5"": 3, ""PC6"": 8, ""PC9"": 1}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,4,"Yoshida 2022 Nature, PBMC",subtle,6,"[30,100)","[10,30)"
2a498ace-872a-4935-984b-1afa70fd9886,mucosal invariant T cell,CL:0000940,pending,post-COVID-19 disorder,normal,15,28,2870,"{""A"": {""max"": 170, ""median"": 33.0, ""min"": 14, ""n_cells"": 693, ""n_donors"": 15}, ""B"": {""max"": 326, ""median"": 43.5, ""min"": 14, ""n_cells"": 2177, ""n_donors"": 28}}","{""A"": 1995.0, ""B"": 2955.0}",151532656696,"[""sequencing_depth_bin:partial_confound_v=0.537"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.537, ""suspension_type"": null, ""tissue_general"": null}",unresolved,41,pending,pending,pending,pending,pending,0.5,pending,candidate,[],"{""AN1"": 9, ""AN9"": 7, ""AP6"": 1, ""AP9"": 5, ""NP13"": 7, ""NP15"": 3, ""NP22"": 3, ""NP26"": 6, ""NP36"": 1, ""PC11"": 5, ""PC26"": 1, ""PC27"": 1}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,4,"Yoshida 2022 Nature, PBMC",subtle,15,"[30,100)","[30,100)"
2a498ace-872a-4935-984b-1afa70fd9886,naive B cell,CL:0000788,pending,post-COVID-19 disorder,normal,16,35,26189,"{""A"": {""max"": 1753, ""median"": 229.0, ""min"": 18, ""n_cells"": 6149, ""n_donors"": 16}, ""B"": {""max"": 2279, ""median"": 371.0, ""min"": 41, ""n_cells"": 20040, ""n_donors"": 35}}","{""A"": 2594.0, ""B"": 2576.0}",7174519270695,"[""sequencing_depth_bin:partial_confound_v=0.418"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.418, ""suspension_type"": null, ""tissue_general"": null}",unresolved,49,pending,pending,pending,pending,pending,0.5,pending,candidate,[],"{""AP7"": 1}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,4,"Yoshida 2022 Nature, PBMC",subtle,16,"[100,300)","[300,1000)"
2a498ace-872a-4935-984b-1afa70fd9886,"naive thymus-derived CD4-positive, alpha-beta T cell",CL:0000895,pending,post-COVID-19 disorder,normal,20,35,48974,"{""A"": {""max"": 1864, ""median"": 673.0, ""min"": 19, ""n_cells"": 14442, ""n_donors"": 20}, ""B"": {""max"": 3066, ""median"": 867.0, ""min"": 74, ""n_cells"": 34532, ""n_donors"": 35}}","{""A"": 2431.0, ""B"": 3084.0}",505037289962205,"[""sequencing_depth_bin:partial_confound_v=0.538"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.538, ""suspension_type"": null, ""tissue_general"": null}",unresolved,53,pending,pending,pending,pending,pending,0.5,pending,candidate,[],{},0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,4,"Yoshida 2022 Nature, PBMC",subtle,20,"[300,1000)","[300,1000)"
2a498ace-872a-4935-984b-1afa70fd9886,"naive thymus-derived CD8-positive, alpha-beta T cell",CL:0000900,pending,post-COVID-19 disorder,normal,18,35,19937,"{""A"": {""max"": 757, ""median"": 163.5, ""min"": 11, ""n_cells"": 3797, ""n_donors"": 18}, ""B"": {""max"": 1249, ""median"": 434.0, ""min"": 16, ""n_cells"": 16140, ""n_donors"": 35}}","{""A"": 2517.0, ""B"": 3559.0}",64617565719070,"[""sequencing_depth_bin:partial_confound_v=0.433"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.433, ""suspension_type"": null, ""tissue_general"": null}",unresolved,51,pending,pending,pending,pending,pending,0.5,pending,candidate,[],"{""AP9"": 4, ""PC27"": 1}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,4,"Yoshida 2022 Nature, PBMC",subtle,18,"[100,300)","[300,1000)"
2a498ace-872a-4935-984b-1afa70fd9886,natural killer cell,CL:0000623,pending,post-COVID-19 disorder,normal,18,35,35723,"{""A"": {""max"": 3921, ""median"": 515.0, ""min"": 139, ""n_cells"": 13050, ""n_donors"": 18}, ""B"": {""max"": 2083, ""median"": 575.0, ""min"": 127, ""n_cells"": 22673, ""n_donors"": 35}}","{""A"": 1916.0, ""B"": 2379.0}",64617565719070,"[""sequencing_depth_bin:partial_confound_v=0.413"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.413, ""suspension_type"": null, ""tissue_general"": null}",unresolved,51,pending,pending,pending,pending,pending,0.5,pending,candidate,[],"{""AP2"": 5, ""AP7"": 5}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,4,"Yoshida 2022 Nature, PBMC",subtle,18,"[300,1000)","[300,1000)"
2a498ace-872a-4935-984b-1afa70fd9886,non-classical monocyte,CL:0000875,pending,post-COVID-19 disorder,normal,18,34,8175,"{""A"": {""max"": 383, ""median"": 113.0, ""min"": 25, ""n_cells"": 2646, ""n_donors"": 18}, ""B"": {""max"": 740, ""median"": 92.5, ""min"": 14, ""n_cells"": 5529, ""n_donors"": 34}}","{""A"": 4251.0, ""B"": 4861.0}",42671977361650,"[""sequencing_depth_bin:partial_confound_v=0.4"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.4, ""suspension_type"": null, ""tissue_general"": null}",unresolved,50,pending,pending,pending,pending,pending,0.5,pending,candidate,[],"{""NP22"": 8, ""PC26"": 5}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,4,"Yoshida 2022 Nature, PBMC",subtle,18,"[100,300)","[30,100)"
2a498ace-872a-4935-984b-1afa70fd9886,plasma cell,CL:0000786,pending,post-COVID-19 disorder,normal,6,10,372,"{""A"": {""max"": 55, ""median"": 20.5, ""min"": 10, ""n_cells"": 164, ""n_donors"": 6}, ""B"": {""max"": 39, ""median"": 19.5, ""min"": 12, ""n_cells"": 208, ""n_donors"": 10}}","{""A"": 4499.5, ""B"": 15213.0}",8008,"[""sequencing_depth_bin:partial_confound_v=0.529"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.529, ""suspension_type"": null, ""tissue_general"": null}",unresolved,14,pending,pending,pending,pending,pending,0.2,pending,candidate,[],"{""AN1"": 1, ""AN11"": 6, ""AN12"": 3, ""AN13"": 8, ""AN14"": 5, ""AN2"": 5, ""AN5"": 1, ""AN6"": 2, ""AN7"": 8, ""AN9"": 3, ""AP1"": 8, ""AP2"": 2, ""NP15"": 1, ""NP16"": 6, ""NP18"": 5, ""NP19"": 8, ""NP20"": 5, ""NP21"": 3, ""NP22"": 3, ""NP23"": 7, ""NP31"": 7, ""NP32"": 4, ""NP35"": 2, ""NP36"": 2, ""NP39"": 2, ""PC10"": 3, ""PC11"": 5, ""PC17"": 4, ""PC18"": 9, ""PC19"": 7, ""PC2"": 8, ""PC24"": 9, ""PC26"": 1, ""PC27"": 1, ""PC29"": 3, ""PC5"": 4}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,4,"Yoshida 2022 Nature, PBMC",subtle,6,"[10,30)","[10,30)"
2a498ace-872a-4935-984b-1afa70fd9886,plasmacytoid dendritic cell,CL:0000784,pending,post-COVID-19 disorder,normal,10,18,1002,"{""A"": {""max"": 111, ""median"": 20.5, ""min"": 10, ""n_cells"": 368, ""n_donors"": 10}, ""B"": {""max"": 107, ""median"": 25.5, ""min"": 11, ""n_cells"": 634, ""n_donors"": 18}}","{""A"": 1488.0, ""B"": 4304.0}",13123110,"[""sequencing_depth_bin:partial_confound_v=0.293"", ""pooled:unresolved — no pool/library id in obs (D3 lower bound)""]","{""assay"": null, ""sequencing_depth_bin"": 0.293, ""suspension_type"": null, ""tissue_general"": null}",unresolved,26,pending,pending,pending,pending,pending,0.35,pending,candidate,[],"{""AN1"": 4, ""AN2"": 7, ""AN3"": 5, ""AN9"": 5, ""AP2"": 1, ""AP5"": 1, ""AP6"": 7, ""NP15"": 2, ""NP16"": 3, ""NP21"": 5, ""NP32"": 1, ""NP35"": 4, ""NP36"": 8, ""NP37"": 8, ""NP38"": 8, ""NP41"": 8, ""NP44"": 4, ""PC11"": 4, ""PC17"": 1, ""PC18"": 9, ""PC19"": 3, ""PC24"": 8, ""PC5"": 7}",0,[],"[""sequencing_depth_bin""]",False,"[""integer_check"", ""frozen_universe_size"", ""sigma_donor_estimate"", ""envelope_membership""]",2025-01-30,analysis_set,4,"Yoshida 2022 Nature, PBMC",subtle,10,"[10,30)","[10,30)"
