tier,dataset_id,dataset_short,cell_type,disease,reference,role,n_donors_A,n_donors_B,n_donors_total,n_cells,n_cells_test_real,f_real,permutation_count,resolution,mean_assignment_total,std_low,z_low,percentile_low,median_drift_A_low,median_drift_B_low,std_high,z_high,percentile_high,median_drift_A_high,median_drift_B_high,tau,t_star,q_low,n_survivors_low,survivors_denominator_low,q_mc_se_low,status_low,void_low,q_high,n_survivors_high,survivors_denominator_high,q_mc_se_high,status_high,void_high
frozen,6f7fd0f1-a2ed-4ff1-80d3-33dde731cbc3,"Gabitto 2024, SEA-AD DLPFC",oligodendrocyte,dementia,normal,analysis_set,39,44,83,136076,54555,0.400916,727646193812764637422200,sampled,63939.325301,3120.371178,-3.007439,5e-05,179.0,49.5,10724.280131,-0.875054,0.1913,1106.0,1594.5,0.05,6803,0.2319,4638,20000,0.002984,full,False,0.33695,6739,20000,0.003342,full,False
frozen,6f7fd0f1-a2ed-4ff1-80d3-33dde731cbc3,"Gabitto 2024, SEA-AD DLPFC",oligodendrocyte,dementia,normal,analysis_set,39,44,83,136076,54555,0.400916,727646193812764637422200,sampled,63939.325301,3120.371178,-3.007439,5e-05,179.0,49.5,10724.280131,-0.875054,0.1913,1106.0,1594.5,0.075,10205,0.6005,12010,20000,0.003463,full,False,0.49395,9879,20000,0.003535,full,False
frozen,6f7fd0f1-a2ed-4ff1-80d3-33dde731cbc3,"Gabitto 2024, SEA-AD DLPFC",oligodendrocyte,dementia,normal,analysis_set,39,44,83,136076,54555,0.400916,727646193812764637422200,sampled,63939.325301,3120.371178,-3.007439,5e-05,179.0,49.5,10724.280131,-0.875054,0.1913,1106.0,1594.5,0.1,13607,0.8968,17936,20000,0.002151,full,False,0.63345,12669,20000,0.003407,full,False
frozen,6f7fd0f1-a2ed-4ff1-80d3-33dde731cbc3,"Gabitto 2024, SEA-AD DLPFC",oligodendrocyte precursor cell,dementia,normal,analysis_set,39,44,83,27670,11739,0.42425,727646193812764637422200,sampled,13001.566265,408.473035,-3.090942,0.0,11.0,65.0,1554.964777,-0.811958,0.20565,255.0,183.0,0.01,276,0.0005,10,20000,0.000158,coarse,False,0.0973,1946,20000,0.002096,full,False
frozen,6f7fd0f1-a2ed-4ff1-80d3-33dde731cbc3,"Gabitto 2024, SEA-AD DLPFC",oligodendrocyte precursor cell,dementia,normal,analysis_set,39,44,83,27670,11739,0.42425,727646193812764637422200,sampled,13001.566265,408.473035,-3.090942,0.0,11.0,65.0,1554.964777,-0.811958,0.20565,255.0,183.0,0.025,691,0.08095,1619,20000,0.001929,full,False,0.254,5080,20000,0.003078,full,False
frozen,6f7fd0f1-a2ed-4ff1-80d3-33dde731cbc3,"Gabitto 2024, SEA-AD DLPFC",oligodendrocyte precursor cell,dementia,normal,analysis_set,39,44,83,27670,11739,0.42425,727646193812764637422200,sampled,13001.566265,408.473035,-3.090942,0.0,11.0,65.0,1554.964777,-0.811958,0.20565,255.0,183.0,0.05,1383,0.6051,12102,20000,0.003457,full,False,0.48615,9723,20000,0.003534,full,False
frozen,6f7fd0f1-a2ed-4ff1-80d3-33dde731cbc3,"Gabitto 2024, SEA-AD DLPFC",oligodendrocyte precursor cell,dementia,normal,analysis_set,39,44,83,27670,11739,0.42425,727646193812764637422200,sampled,13001.566265,408.473035,-3.090942,0.0,11.0,65.0,1554.964777,-0.811958,0.20565,255.0,183.0,0.075,2075,0.9862,19724,20000,0.000825,full,False,0.6793,13586,20000,0.0033,full,False
frozen,6f7fd0f1-a2ed-4ff1-80d3-33dde731cbc3,"Gabitto 2024, SEA-AD DLPFC",oligodendrocyte precursor cell,dementia,normal,analysis_set,39,44,83,27670,11739,0.42425,727646193812764637422200,sampled,13001.566265,408.473035,-3.090942,0.0,11.0,65.0,1554.964777,-0.811958,0.20565,255.0,183.0,0.1,2767,1.0,20000,20000,0.0,full,False,0.8245,16490,20000,0.00269,full,False
frozen,6f7fd0f1-a2ed-4ff1-80d3-33dde731cbc3,"Gabitto 2024, SEA-AD DLPFC",pvalb GABAergic cortical interneuron,dementia,normal,analysis_set,39,44,83,109618,49566,0.45217,727646193812764637422200,sampled,51507.253012,1301.825373,-1.491178,0.08075,18.0,68.0,5419.867144,-0.358174,0.3593,1227.0,645.0,0.01,1096,0.27345,5469,20000,0.003152,full,False,0.1521,3042,20000,0.002539,full,False
frozen,6f7fd0f1-a2ed-4ff1-80d3-33dde731cbc3,"Gabitto 2024, SEA-AD DLPFC",pvalb GABAergic cortical interneuron,dementia,normal,analysis_set,39,44,83,109618,49566,0.45217,727646193812764637422200,sampled,51507.253012,1301.825373,-1.491178,0.08075,18.0,68.0,5419.867144,-0.358174,0.3593,1227.0,645.0,0.025,2740,0.7106,14212,20000,0.003207,full,False,0.35575,7115,20000,0.003385,full,False
frozen,6f7fd0f1-a2ed-4ff1-80d3-33dde731cbc3,"Gabitto 2024, SEA-AD DLPFC",pvalb GABAergic cortical interneuron,dementia,normal,analysis_set,39,44,83,109618,49566,0.45217,727646193812764637422200,sampled,51507.253012,1301.825373,-1.491178,0.08075,18.0,68.0,5419.867144,-0.358174,0.3593,1227.0,645.0,0.05,5480,1.0,20000,20000,0.0,full,False,0.65325,13065,20000,0.003365,full,False
frozen,6f7fd0f1-a2ed-4ff1-80d3-33dde731cbc3,"Gabitto 2024, SEA-AD DLPFC",pvalb GABAergic cortical interneuron,dementia,normal,analysis_set,39,44,83,109618,49566,0.45217,727646193812764637422200,sampled,51507.253012,1301.825373,-1.491178,0.08075,18.0,68.0,5419.867144,-0.358174,0.3593,1227.0,645.0,0.075,8221,1.0,20000,20000,0.0,full,False,0.84625,16925,20000,0.002551,full,False
frozen,6f7fd0f1-a2ed-4ff1-80d3-33dde731cbc3,"Gabitto 2024, SEA-AD DLPFC",pvalb GABAergic cortical interneuron,dementia,normal,analysis_set,39,44,83,109618,49566,0.45217,727646193812764637422200,sampled,51507.253012,1301.825373,-1.491178,0.08075,18.0,68.0,5419.867144,-0.358174,0.3593,1227.0,645.0,0.1,10961,1.0,20000,20000,0.0,full,False,0.94415,18883,20000,0.001624,full,False
frozen,6f7fd0f1-a2ed-4ff1-80d3-33dde731cbc3,"Gabitto 2024, SEA-AD DLPFC",sncg GABAergic cortical interneuron,dementia,normal,analysis_set,38,44,82,23632,10263,0.434284,341906042875877359752600,sampled,10951.414634,409.635638,-1.680554,0.04205,18.0,4.0,1585.642707,-0.434155,0.32405,232.0,246.0,0.01,236,0.16045,3209,20000,0.002595,full,False,0.1084,2168,20000,0.002198,full,False
frozen,6f7fd0f1-a2ed-4ff1-80d3-33dde731cbc3,"Gabitto 2024, SEA-AD DLPFC",sncg GABAergic cortical interneuron,dementia,normal,analysis_set,38,44,82,23632,10263,0.434284,341906042875877359752600,sampled,10951.414634,409.635638,-1.680554,0.04205,18.0,4.0,1585.642707,-0.434155,0.32405,232.0,246.0,0.025,590,0.4171,8342,20000,0.003487,full,False,0.26585,5317,20000,0.003124,full,False
frozen,6f7fd0f1-a2ed-4ff1-80d3-33dde731cbc3,"Gabitto 2024, SEA-AD DLPFC",sncg GABAergic cortical interneuron,dementia,normal,analysis_set,38,44,82,23632,10263,0.434284,341906042875877359752600,sampled,10951.414634,409.635638,-1.680554,0.04205,18.0,4.0,1585.642707,-0.434155,0.32405,232.0,246.0,0.05,1181,0.8575,17150,20000,0.002472,full,False,0.5022,10044,20000,0.003535,full,False
frozen,6f7fd0f1-a2ed-4ff1-80d3-33dde731cbc3,"Gabitto 2024, SEA-AD DLPFC",sncg GABAergic cortical interneuron,dementia,normal,analysis_set,38,44,82,23632,10263,0.434284,341906042875877359752600,sampled,10951.414634,409.635638,-1.680554,0.04205,18.0,4.0,1585.642707,-0.434155,0.32405,232.0,246.0,0.075,1772,1.0,20000,20000,0.0,full,False,0.6924,13848,20000,0.003263,full,False
frozen,6f7fd0f1-a2ed-4ff1-80d3-33dde731cbc3,"Gabitto 2024, SEA-AD DLPFC",sncg GABAergic cortical interneuron,dementia,normal,analysis_set,38,44,82,23632,10263,0.434284,341906042875877359752600,sampled,10951.414634,409.635638,-1.680554,0.04205,18.0,4.0,1585.642707,-0.434155,0.32405,232.0,246.0,0.1,2363,1.0,20000,20000,0.0,full,False,0.828,16560,20000,0.002668,full,False
frozen,6f7fd0f1-a2ed-4ff1-80d3-33dde731cbc3,"Gabitto 2024, SEA-AD DLPFC",sst GABAergic cortical interneuron,dementia,normal,analysis_set,39,44,83,73317,30633,0.417816,727646193812764637422200,sampled,34450.156627,1267.900999,-3.010611,0.0,36.0,17.5,4544.914967,-0.839874,0.20015,632.0,655.5,0.01,733,0.0003,6,20000,0.000122,coarse,False,0.089,1780,20000,0.002013,full,False
frozen,6f7fd0f1-a2ed-4ff1-80d3-33dde731cbc3,"Gabitto 2024, SEA-AD DLPFC",sst GABAergic cortical interneuron,dementia,normal,analysis_set,39,44,83,73317,30633,0.417816,727646193812764637422200,sampled,34450.156627,1267.900999,-3.010611,0.0,36.0,17.5,4544.914967,-0.839874,0.20015,632.0,655.5,0.025,1832,0.0498,996,20000,0.001538,full,False,0.2266,4532,20000,0.00296,full,False
frozen,6f7fd0f1-a2ed-4ff1-80d3-33dde731cbc3,"Gabitto 2024, SEA-AD DLPFC",sst GABAergic cortical interneuron,dementia,normal,analysis_set,39,44,83,73317,30633,0.417816,727646193812764637422200,sampled,34450.156627,1267.900999,-3.010611,0.0,36.0,17.5,4544.914967,-0.839874,0.20015,632.0,655.5,0.05,3665,0.47695,9539,20000,0.003532,full,False,0.43505,8701,20000,0.003506,full,False
frozen,6f7fd0f1-a2ed-4ff1-80d3-33dde731cbc3,"Gabitto 2024, SEA-AD DLPFC",sst GABAergic cortical interneuron,dementia,normal,analysis_set,39,44,83,73317,30633,0.417816,727646193812764637422200,sampled,34450.156627,1267.900999,-3.010611,0.0,36.0,17.5,4544.914967,-0.839874,0.20015,632.0,655.5,0.075,5498,0.88815,17763,20000,0.002229,full,False,0.6242,12484,20000,0.003425,full,False
frozen,6f7fd0f1-a2ed-4ff1-80d3-33dde731cbc3,"Gabitto 2024, SEA-AD DLPFC",sst GABAergic cortical interneuron,dementia,normal,analysis_set,39,44,83,73317,30633,0.417816,727646193812764637422200,sampled,34450.156627,1267.900999,-3.010611,0.0,36.0,17.5,4544.914967,-0.839874,0.20015,632.0,655.5,0.1,7331,1.0,20000,20000,0.0,full,False,0.77485,15497,20000,0.002953,full,False
frozen,6f7fd0f1-a2ed-4ff1-80d3-33dde731cbc3,"Gabitto 2024, SEA-AD DLPFC",vascular leptomeningeal cell,dementia,normal,analysis_set,39,41,80,4599,2324,0.505327,104885081691059684352800,sampled,2242.0125,61.51801,1.33274,0.91515,3.0,8.0,251.12718,0.326478,0.6315,43.0,36.0,0.01,45,0.2801,5602,20000,0.003175,full,False,0.1347,2694,20000,0.002414,full,False
frozen,6f7fd0f1-a2ed-4ff1-80d3-33dde731cbc3,"Gabitto 2024, SEA-AD DLPFC",vascular leptomeningeal cell,dementia,normal,analysis_set,39,41,80,4599,2324,0.505327,104885081691059684352800,sampled,2242.0125,61.51801,1.33274,0.91515,3.0,8.0,251.12718,0.326478,0.6315,43.0,36.0,0.025,114,0.68375,13675,20000,0.003288,full,False,0.3377,6754,20000,0.003344,full,False
frozen,6f7fd0f1-a2ed-4ff1-80d3-33dde731cbc3,"Gabitto 2024, SEA-AD DLPFC",vascular leptomeningeal cell,dementia,normal,analysis_set,39,41,80,4599,2324,0.505327,104885081691059684352800,sampled,2242.0125,61.51801,1.33274,0.91515,3.0,8.0,251.12718,0.326478,0.6315,43.0,36.0,0.05,229,0.99995,19999,20000,5e-05,full,False,0.6091,12182,20000,0.00345,full,False
frozen,6f7fd0f1-a2ed-4ff1-80d3-33dde731cbc3,"Gabitto 2024, SEA-AD DLPFC",vascular leptomeningeal cell,dementia,normal,analysis_set,39,41,80,4599,2324,0.505327,104885081691059684352800,sampled,2242.0125,61.51801,1.33274,0.91515,3.0,8.0,251.12718,0.326478,0.6315,43.0,36.0,0.075,344,1.0,20000,20000,0.0,full,False,0.80355,16071,20000,0.002809,full,False
frozen,6f7fd0f1-a2ed-4ff1-80d3-33dde731cbc3,"Gabitto 2024, SEA-AD DLPFC",vascular leptomeningeal cell,dementia,normal,analysis_set,39,41,80,4599,2324,0.505327,104885081691059684352800,sampled,2242.0125,61.51801,1.33274,0.91515,3.0,8.0,251.12718,0.326478,0.6315,43.0,36.0,0.1,459,1.0,20000,20000,0.0,full,False,0.9179,18358,20000,0.001941,full,False
frozen,ac0c6561-7a48-4185-af6f-af799f699172,"Rexach 2024 Cell, cross-dementia",astrocyte,Alzheimer disease,normal,analysis_set,10,10,20,32391,16772,0.517798,184756,enumerated,16195.5,1171.582482,0.492069,0.679323,66.5,145.5,2270.77618,0.253878,0.596495,0.0,0.0,0.01,323,0.151129,27922,184756,,full,False,0.111314,20566,184756,,full,False
frozen,ac0c6561-7a48-4185-af6f-af799f699172,"Rexach 2024 Cell, cross-dementia",astrocyte,Alzheimer disease,normal,analysis_set,10,10,20,32391,16772,0.517798,184756,enumerated,16195.5,1171.582482,0.492069,0.679323,66.5,145.5,2270.77618,0.253878,0.596495,0.0,0.0,0.025,809,0.482934,89225,184756,,full,False,0.264387,48847,184756,,full,False
frozen,ac0c6561-7a48-4185-af6f-af799f699172,"Rexach 2024 Cell, cross-dementia",astrocyte,Alzheimer disease,normal,analysis_set,10,10,20,32391,16772,0.517798,184756,enumerated,16195.5,1171.582482,0.492069,0.679323,66.5,145.5,2270.77618,0.253878,0.596495,0.0,0.0,0.05,1619,0.728707,134633,184756,,full,False,0.505434,93382,184756,,full,False
frozen,ac0c6561-7a48-4185-af6f-af799f699172,"Rexach 2024 Cell, cross-dementia",astrocyte,Alzheimer disease,normal,analysis_set,10,10,20,32391,16772,0.517798,184756,enumerated,16195.5,1171.582482,0.492069,0.679323,66.5,145.5,2270.77618,0.253878,0.596495,0.0,0.0,0.075,2429,0.930346,171887,184756,,full,False,0.695209,128444,184756,,full,False
frozen,ac0c6561-7a48-4185-af6f-af799f699172,"Rexach 2024 Cell, cross-dementia",astrocyte,Alzheimer disease,normal,analysis_set,10,10,20,32391,16772,0.517798,184756,enumerated,16195.5,1171.582482,0.492069,0.679323,66.5,145.5,2270.77618,0.253878,0.596495,0.0,0.0,0.1,3239,1.0,184756,184756,,full,False,0.832049,153726,184756,,full,False
frozen,ac0c6561-7a48-4185-af6f-af799f699172,"Rexach 2024 Cell, cross-dementia",endothelial cell of vascular tree,Alzheimer disease,normal,analysis_set,10,10,20,3017,1373,0.455088,184756,enumerated,1508.5,114.191149,-1.186607,0.12096,9.5,6.0,208.645097,-0.649428,0.261334,20.5,0.0,0.01,30,0.112689,20820,184756,,full,False,0.086958,16066,184756,,full,False
frozen,ac0c6561-7a48-4185-af6f-af799f699172,"Rexach 2024 Cell, cross-dementia",endothelial cell of vascular tree,Alzheimer disease,normal,analysis_set,10,10,20,3017,1373,0.455088,184756,enumerated,1508.5,114.191149,-1.186607,0.12096,9.5,6.0,208.645097,-0.649428,0.261334,20.5,0.0,0.025,75,0.29297,54128,184756,,full,False,0.233427,43127,184756,,full,False
frozen,ac0c6561-7a48-4185-af6f-af799f699172,"Rexach 2024 Cell, cross-dementia",endothelial cell of vascular tree,Alzheimer disease,normal,analysis_set,10,10,20,3017,1373,0.455088,184756,enumerated,1508.5,114.191149,-1.186607,0.12096,9.5,6.0,208.645097,-0.649428,0.261334,20.5,0.0,0.05,150,0.562325,103893,184756,,full,False,0.44063,81409,184756,,full,False
frozen,ac0c6561-7a48-4185-af6f-af799f699172,"Rexach 2024 Cell, cross-dementia",endothelial cell of vascular tree,Alzheimer disease,normal,analysis_set,10,10,20,3017,1373,0.455088,184756,enumerated,1508.5,114.191149,-1.186607,0.12096,9.5,6.0,208.645097,-0.649428,0.261334,20.5,0.0,0.075,226,0.764933,141326,184756,,full,False,0.621365,114801,184756,,full,False
frozen,ac0c6561-7a48-4185-af6f-af799f699172,"Rexach 2024 Cell, cross-dementia",endothelial cell of vascular tree,Alzheimer disease,normal,analysis_set,10,10,20,3017,1373,0.455088,184756,enumerated,1508.5,114.191149,-1.186607,0.12096,9.5,6.0,208.645097,-0.649428,0.261334,20.5,0.0,0.1,301,0.922633,170462,184756,,full,False,0.761123,140622,184756,,full,False
frozen,ac0c6561-7a48-4185-af6f-af799f699172,"Rexach 2024 Cell, cross-dementia",glutamatergic neuron,Alzheimer disease,normal,analysis_set,10,10,20,60846,33555,0.551474,184756,enumerated,30423.0,3124.163897,1.002508,0.795027,367.5,19.0,5531.367495,0.566225,0.713801,824.0,0.0,0.01,608,0.105988,19582,184756,,full,False,0.056534,10445,184756,,full,False
frozen,ac0c6561-7a48-4185-af6f-af799f699172,"Rexach 2024 Cell, cross-dementia",glutamatergic neuron,Alzheimer disease,normal,analysis_set,10,10,20,60846,33555,0.551474,184756,enumerated,30423.0,3124.163897,1.002508,0.795027,367.5,19.0,5531.367495,0.566225,0.713801,824.0,0.0,0.025,1521,0.241091,44543,184756,,full,False,0.202878,37483,184756,,full,False
frozen,ac0c6561-7a48-4185-af6f-af799f699172,"Rexach 2024 Cell, cross-dementia",glutamatergic neuron,Alzheimer disease,normal,analysis_set,10,10,20,60846,33555,0.551474,184756,enumerated,30423.0,3124.163897,1.002508,0.795027,367.5,19.0,5531.367495,0.566225,0.713801,824.0,0.0,0.05,3042,0.486571,89897,184756,,full,False,0.345217,63781,184756,,full,False
frozen,ac0c6561-7a48-4185-af6f-af799f699172,"Rexach 2024 Cell, cross-dementia",glutamatergic neuron,Alzheimer disease,normal,analysis_set,10,10,20,60846,33555,0.551474,184756,enumerated,30423.0,3124.163897,1.002508,0.795027,367.5,19.0,5531.367495,0.566225,0.713801,824.0,0.0,0.075,4563,0.67003,123792,184756,,full,False,0.504709,93248,184756,,full,False
frozen,ac0c6561-7a48-4185-af6f-af799f699172,"Rexach 2024 Cell, cross-dementia",glutamatergic neuron,Alzheimer disease,normal,analysis_set,10,10,20,60846,33555,0.551474,184756,enumerated,30423.0,3124.163897,1.002508,0.795027,367.5,19.0,5531.367495,0.566225,0.713801,824.0,0.0,0.1,6084,0.786383,145289,184756,,full,False,0.658788,121715,184756,,full,False
frozen,ac0c6561-7a48-4185-af6f-af799f699172,"Rexach 2024 Cell, cross-dementia",inhibitory interneuron,Alzheimer disease,normal,analysis_set,10,10,20,18662,10601,0.568053,184756,enumerated,9331.0,952.181401,1.333779,0.897221,23.0,7.5,1664.743998,0.76288,0.772489,262.5,0.0,0.01,186,0.066471,12281,184756,,full,False,0.069427,12827,184756,,full,False
frozen,ac0c6561-7a48-4185-af6f-af799f699172,"Rexach 2024 Cell, cross-dementia",inhibitory interneuron,Alzheimer disease,normal,analysis_set,10,10,20,18662,10601,0.568053,184756,enumerated,9331.0,952.181401,1.333779,0.897221,23.0,7.5,1664.743998,0.76288,0.772489,262.5,0.0,0.025,466,0.177851,32859,184756,,full,False,0.16255,30032,184756,,full,False
frozen,ac0c6561-7a48-4185-af6f-af799f699172,"Rexach 2024 Cell, cross-dementia",inhibitory interneuron,Alzheimer disease,normal,analysis_set,10,10,20,18662,10601,0.568053,184756,enumerated,9331.0,952.181401,1.333779,0.897221,23.0,7.5,1664.743998,0.76288,0.772489,262.5,0.0,0.05,933,0.373428,68993,184756,,full,False,0.331719,61287,184756,,full,False
frozen,ac0c6561-7a48-4185-af6f-af799f699172,"Rexach 2024 Cell, cross-dementia",inhibitory interneuron,Alzheimer disease,normal,analysis_set,10,10,20,18662,10601,0.568053,184756,enumerated,9331.0,952.181401,1.333779,0.897221,23.0,7.5,1664.743998,0.76288,0.772489,262.5,0.0,0.075,1399,0.541677,100078,184756,,full,False,0.469262,86699,184756,,full,False
frozen,ac0c6561-7a48-4185-af6f-af799f699172,"Rexach 2024 Cell, cross-dementia",inhibitory interneuron,Alzheimer disease,normal,analysis_set,10,10,20,18662,10601,0.568053,184756,enumerated,9331.0,952.181401,1.333779,0.897221,23.0,7.5,1664.743998,0.76288,0.772489,262.5,0.0,0.1,1866,0.719257,132887,184756,,full,False,0.611655,113007,184756,,full,False
frozen,ac0c6561-7a48-4185-af6f-af799f699172,"Rexach 2024 Cell, cross-dementia",microglial cell,Alzheimer disease,normal,analysis_set,10,9,19,10817,7213,0.666821,92378,enumerated,5693.157895,487.835203,3.115483,0.999913,6.5,31.0,725.481348,2.094943,0.984628,0.0,0.0,0.01,108,0.000779,72,92378,,void,True,0.011496,1062,92378,,full,False
frozen,ac0c6561-7a48-4185-af6f-af799f699172,"Rexach 2024 Cell, cross-dementia",microglial cell,Alzheimer disease,normal,analysis_set,10,9,19,10817,7213,0.666821,92378,enumerated,5693.157895,487.835203,3.115483,0.999913,6.5,31.0,725.481348,2.094943,0.984628,0.0,0.0,0.025,270,0.00079,73,92378,,void,True,0.040118,3706,92378,,full,False
frozen,ac0c6561-7a48-4185-af6f-af799f699172,"Rexach 2024 Cell, cross-dementia",microglial cell,Alzheimer disease,normal,analysis_set,10,9,19,10817,7213,0.666821,92378,enumerated,5693.157895,487.835203,3.115483,0.999913,6.5,31.0,725.481348,2.094943,0.984628,0.0,0.0,0.05,540,0.011886,1098,92378,,full,False,0.097945,9048,92378,,full,False
frozen,ac0c6561-7a48-4185-af6f-af799f699172,"Rexach 2024 Cell, cross-dementia",microglial cell,Alzheimer disease,normal,analysis_set,10,9,19,10817,7213,0.666821,92378,enumerated,5693.157895,487.835203,3.115483,0.999913,6.5,31.0,725.481348,2.094943,0.984628,0.0,0.0,0.075,811,0.068664,6343,92378,,full,False,0.176568,16311,92378,,full,False
frozen,ac0c6561-7a48-4185-af6f-af799f699172,"Rexach 2024 Cell, cross-dementia",microglial cell,Alzheimer disease,normal,analysis_set,10,9,19,10817,7213,0.666821,92378,enumerated,5693.157895,487.835203,3.115483,0.999913,6.5,31.0,725.481348,2.094943,0.984628,0.0,0.0,0.1,1081,0.212118,19595,92378,,full,False,0.26712,24676,92378,,full,False
frozen,ac0c6561-7a48-4185-af6f-af799f699172,"Rexach 2024 Cell, cross-dementia",oligodendrocyte,Alzheimer disease,normal,analysis_set,10,10,20,76181,41229,0.541198,184756,enumerated,38090.5,2851.776129,1.100542,0.849125,268.5,126.5,5090.552161,0.616534,0.719435,833.0,0.0,0.01,761,0.13094,24192,184756,,full,False,0.08777,16216,184756,,full,False
frozen,ac0c6561-7a48-4185-af6f-af799f699172,"Rexach 2024 Cell, cross-dementia",oligodendrocyte,Alzheimer disease,normal,analysis_set,10,10,20,76181,41229,0.541198,184756,enumerated,38090.5,2851.776129,1.100542,0.849125,268.5,126.5,5090.552161,0.616534,0.719435,833.0,0.0,0.025,1904,0.278795,51509,184756,,full,False,0.251267,46423,184756,,full,False
frozen,ac0c6561-7a48-4185-af6f-af799f699172,"Rexach 2024 Cell, cross-dementia",oligodendrocyte,Alzheimer disease,normal,analysis_set,10,10,20,76181,41229,0.541198,184756,enumerated,38090.5,2851.776129,1.100542,0.849125,268.5,126.5,5090.552161,0.616534,0.719435,833.0,0.0,0.05,3809,0.600971,111033,184756,,full,False,0.46208,85372,184756,,full,False
frozen,ac0c6561-7a48-4185-af6f-af799f699172,"Rexach 2024 Cell, cross-dementia",oligodendrocyte,Alzheimer disease,normal,analysis_set,10,10,20,76181,41229,0.541198,184756,enumerated,38090.5,2851.776129,1.100542,0.849125,268.5,126.5,5090.552161,0.616534,0.719435,833.0,0.0,0.075,5713,0.803216,148399,184756,,full,False,0.649338,119969,184756,,full,False
frozen,ac0c6561-7a48-4185-af6f-af799f699172,"Rexach 2024 Cell, cross-dementia",oligodendrocyte,Alzheimer disease,normal,analysis_set,10,10,20,76181,41229,0.541198,184756,enumerated,38090.5,2851.776129,1.100542,0.849125,268.5,126.5,5090.552161,0.616534,0.719435,833.0,0.0,0.1,7618,0.940825,173823,184756,,full,False,0.797284,147303,184756,,full,False
frozen,ac0c6561-7a48-4185-af6f-af799f699172,"Rexach 2024 Cell, cross-dementia",oligodendrocyte precursor cell,Alzheimer disease,normal,analysis_set,10,10,20,14054,6943,0.494023,184756,enumerated,7027.0,309.651842,-0.271272,0.418027,16.5,64.5,574.08238,-0.14632,0.450362,0.0,34.0,0.01,140,0.273247,50484,184756,,full,False,0.183112,33831,184756,,full,False
